arm,canonical_name,alias_group_members,numel,l2_ref,l2_final,delta_ref_final,rho,is_latent_q
ssra,layers.9.ln1.bias,,640,0.19376477158724412,1.3855597917434255,1.2828004876461303,6.620401000336324,False
ssra,layers.9.ln2.weight,,640,26.058497211666193,22.593854472996238,3.8177366451236936,0.14650640112180074,False
ssra,layers.9.ln2.bias,,640,0.7124938520493664,3.621706837795976,3.010978495007196,4.225971194483479,False
ssra,layers.9.ln_node.weight,,640,24.785667197753693,4.693060944495352,20.28024624415971,0.8182247458723925,False
ssra,layers.9.ln_node.bias,,640,0.38415210769448793,1.9428786134493792,1.9511674043584613,5.079153192907128,False
ssra,layers.9.attn.w_q.weight,layers.9.attn.w_q.weight;layers.9.pool.attn.w_q.weight;layers.9.readout_attn.w_q.weight,409600,16.600314722018695,43.928001830265046,42.560723232935196,2.5638503814920184,False
ssra,layers.9.attn.w_k.weight,layers.9.attn.w_k.weight;layers.9.pool.attn.w_k.weight;layers.9.readout_attn.w_k.weight,409600,16.42770213119213,43.56599870268045,42.125552207355256,2.5642997341283222,False
ssra,layers.9.attn.w_v.weight,layers.9.attn.w_v.weight;layers.9.pool.attn.w_v.weight;layers.9.readout_attn.w_v.weight,409600,15.818826763174254,42.356472968800944,39.44014773403949,2.4932410174599644,False
ssra,layers.9.attn.w_o.weight,layers.9.attn.w_o.weight;layers.9.pool.attn.w_o.weight;layers.9.readout_attn.w_o.weight,409600,16.140711968874925,42.46722028701177,39.779385810812,2.4645372451674317,False
ssra,layers.9.pool.latent_q,,10240,2.347450582194031,18.60176807656473,18.39650560445659,7.836802079668234,True
ssra,layers.9.pool.ln_pool.weight,,640,24.860122380318003,14.54847922896357,10.528165551249897,0.4234961272590173,False
ssra,layers.9.pool.ln_pool.bias,,640,0.34645360736621506,1.9650061353823542,1.9363901685183211,5.5891759454866365,False
ssra,layers.9.ffn.fc1.weight,,1638400,34.09536207751012,103.8331899769033,94.9384594488949,2.7844977634514674,False
ssra,layers.9.ffn.fc1.bias,,2560,1.3207008366439434,2.341325597096478,1.5463924541235952,1.1708877674774256,False
ssra,layers.9.ffn.fc2.weight,,1638400,20.437608365197892,110.86751079042556,107.38331375881728,5.254201560182285,False
ssra,layers.9.ffn.fc2.bias,,640,0.336092971028019,1.1484706083463145,1.0543588500016259,3.137104732588196,False
ssra,layers.10.level_emb,,10240,1.5163594913209044,11.115616091663767,10.435987103271655,6.88226450456075,False
ssra,layers.10.ln1.weight,,640,25.3914293494377,16.042330490457964,9.460677136733485,0.37259332692678815,False
ssra,layers.10.ln1.bias,,640,0.19212539631392095,1.1975750369983527,1.1011580444405582,5.7314549016796015,False
ssra,layers.10.ln2.weight,,640,25.990315202461126,22.725076065495145,3.5756374444256434,0.1375757629937113,False
ssra,layers.10.ln2.bias,,640,0.606100147764987,3.5296528467522577,3.0080229082990626,4.962913999264379,False
ssra,layers.10.ln_node.weight,,640,24.82734892709043,16.042435379491646,9.09567017789984,0.3663568834759911,False
ssra,layers.10.ln_node.bias,,640,0.40174505249304415,2.558599388911596,2.392025196149211,5.954087502273912,False
ssra,layers.10.attn.w_q.weight,layers.10.attn.w_q.weight;layers.10.pool.attn.w_q.weight;layers.10.readout_attn.w_q.weight,409600,16.70376151489597,44.7726460329622,43.45738399677828,2.601652565383201,False
ssra,layers.10.attn.w_k.weight,layers.10.attn.w_k.weight;layers.10.pool.attn.w_k.weight;layers.10.readout_attn.w_k.weight,409600,16.494691301673072,44.239221309004094,42.76467105391411,2.5926323974051244,False
ssra,layers.10.attn.w_v.weight,layers.10.attn.w_v.weight;layers.10.pool.attn.w_v.weight;layers.10.readout_attn.w_v.weight,409600,15.849818913297156,46.316197117325636,43.134531864924355,2.721452661439354,False
ssra,layers.10.attn.w_o.weight,layers.10.attn.w_o.weight;layers.10.pool.attn.w_o.weight;layers.10.readout_attn.w_o.weight,409600,16.164773133898883,46.07560947455185,43.23400509385453,2.674581618667397,False
ssra,layers.10.pool.latent_q,,10240,2.4144874755359083,6.375620854816744,6.149217826382096,2.546800465393694,True
ssra,layers.10.pool.ln_pool.weight,,640,24.720276101148865,15.90675959630337,9.024137543466745,0.3650500304504023,False
ssra,layers.10.pool.ln_pool.bias,,640,0.35967260683103797,1.880742941771674,1.8967220444635973,5.273468171999579,False
ssra,layers.10.ffn.fc1.weight,,1638400,34.07344442745644,103.68441753548328,94.98041541393223,2.7875202231505796,False
ssra,layers.10.ffn.fc1.bias,,2560,1.3436046141307485,2.413225935652563,1.6180192279525523,1.2042376238781658,False
ssra,layers.10.ffn.fc2.weight,,1638400,20.566183538531643,112.5099626765313,109.00527570227668,5.300218949133199,False
ssra,layers.10.ffn.fc2.bias,,640,0.3465477226252275,1.2059743715816227,1.1642333148739257,3.35951800823975,False
ssra,layers.11.level_emb,,10240,1.828596665428116,12.383951612527675,11.581177461909755,6.333369015084767,False
ssra,layers.11.ln1.weight,,640,25.37244592937831,16.17592840993908,9.285174845805816,0.36595505500928766,False
ssra,layers.11.ln1.bias,,640,0.1957885426189443,1.1508772150961952,1.1153527574402162,5.696721281648152,False
ssra,layers.11.ln2.weight,,640,25.935450867043286,23.628460769070514,2.718199758775919,0.1048063429747424,False
ssra,layers.11.ln2.bias,,640,0.6456482920993185,3.7351862084670984,3.1827974633654375,4.929614934807007,False
ssra,layers.11.ln_node.weight,,640,24.83025353028691,16.10034838174325,9.123085164787025,0.3674181237682114,False
ssra,layers.11.ln_node.bias,,640,0.38382980244741344,3.187658759786424,3.020619489545547,7.869684610953019,False
ssra,layers.11.attn.w_q.weight,layers.11.attn.w_q.weight;layers.11.pool.attn.w_q.weight;layers.11.readout_attn.w_q.weight,409600,16.653434415403197,44.36159950695185,42.92820809522782,2.5777390431563116,False
ssra,layers.11.attn.w_k.weight,layers.11.attn.w_k.weight;layers.11.pool.attn.w_k.weight;layers.11.readout_attn.w_k.weight,409600,16.4805453161093,43.97416205713404,42.57283054575416,2.583217346827737,False
ssra,layers.11.attn.w_v.weight,layers.11.attn.w_v.weight;layers.11.pool.attn.w_v.weight;layers.11.readout_attn.w_v.weight,409600,15.855175349973278,46.99259348710929,43.943571826505874,2.7715601282567928,False
ssra,layers.11.attn.w_o.weight,layers.11.attn.w_o.weight;layers.11.pool.attn.w_o.weight;layers.11.readout_attn.w_o.weight,409600,16.079627040812962,46.396780231738894,43.52589482717119,2.706897039134969,False
ssra,layers.11.pool.latent_q,,10240,2.3507397708813245,6.569244780064475,6.2945033992989705,2.677669164945074,True
ssra,layers.11.pool.ln_pool.weight,,640,24.647188461738743,13.295349710392026,11.580609262846888,0.46985518371899243,False
ssra,layers.11.pool.ln_pool.bias,,640,0.37241221508082945,1.582706557833868,1.5691825673379003,4.213563636727974,False
ssra,layers.11.ffn.fc1.weight,,1638400,34.02118021078812,104.40819925541055,95.65805080935883,2.81172052870246,False
ssra,layers.11.ffn.fc1.bias,,2560,1.3094876531548314,2.5103000175678467,1.7275435305693392,1.3192514846606787,False
ssra,layers.11.ffn.fc2.weight,,1638400,20.692037687666293,113.57417635657717,110.09789367371457,5.320785479689106,False
ssra,layers.11.ffn.fc2.bias,,640,0.34114921038453855,1.5273509316803604,1.5304406910848696,4.486132884082536,False
ssra,layers.12.level_emb,,10240,1.4836729416227663,10.794038332266389,10.441231376105886,7.037421174969866,False
